demand_key,status,price
1025894|2027-02-01,FORMULA_NOT_FOUND,
1025942|2027-02-01,COMPONENT_ERROR,
1025943|2027-02-01,COMPONENT_ERROR,
1026048|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,104390.0
1026207|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,100964.11
1026302|2027-02-01,SPOT_NOT_CALCULATED,
1026488|2027-02-01,FORMULA_NOT_FOUND,
1026880|2027-02-01,FORMULA_NOT_FOUND,
1026910|2027-02-01,SPOT_NOT_CALCULATED,
1026938|2027-02-01,SPOT_NOT_CALCULATED,
1026946|2027-02-01,SPOT_NOT_CALCULATED,
1027083|2027-02-01,FORMULA_NOT_FOUND,
1027092|2027-02-01,SPOT_NOT_CALCULATED,
1027137|2027-02-01,SPOT_NOT_CALCULATED,
1027145|2027-02-01,SPOT_NOT_CALCULATED,
1027157|2027-02-01,SPOT_NOT_CALCULATED,
1027246|2027-02-01,SPOT_NOT_CALCULATED,
1027264|2027-02-01,SPOT_NOT_CALCULATED,
1027355|2027-02-01,COMPONENT_ERROR,
1027356|2027-02-01,FORMULA_NOT_FOUND,
1027363|2027-02-01,COMPONENT_ERROR,
1027403|2027-02-01,SPOT_NOT_CALCULATED,
1027407|2027-02-01,SPOT_NOT_CALCULATED,
1027442|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,1005.502
1027782|2027-02-01,FORMULA_NOT_FOUND,
1028088|2027-02-01,SPOT_NOT_CALCULATED,
1028420|2027-02-01,COMPONENT_ERROR,
1028421|2027-02-01,COMPONENT_ERROR,
1028422|2027-02-01,COMPONENT_ERROR,
1032223|2027-02-01,FORMULA_NOT_FOUND,
1032258|2027-02-01,COMPONENT_ERROR,
1032262|2027-02-01,FORMULA_NOT_FOUND,
1032306|2027-02-01,FORMULA_NOT_FOUND,
1032308|2027-02-01,FORMULA_NOT_FOUND,
1032325|2027-02-01,COMPONENT_ERROR,
1032327|2027-02-01,FORMULA_NOT_FOUND,
1032339|2027-02-01,SPOT_NOT_CALCULATED,
1032399|2027-02-01,FORMULA_NOT_FOUND,
1032401|2027-02-01,FORMULA_NOT_FOUND,
1032402|2027-02-01,FORMULA_NOT_FOUND,
1032410|2027-02-01,FORMULA_NOT_FOUND,
1032418|2027-02-01,FORMULA_NOT_FOUND,
1032426|2027-02-01,FORMULA_NOT_FOUND,
1032555|2027-02-01,FORMULA_NOT_FOUND,
1032565|2027-02-01,FORMULA_NOT_FOUND,
1032566|2027-02-01,COMPONENT_ERROR,
1032666|2027-02-01,FORMULA_NOT_FOUND,
1032713|2027-02-01,FORMULA_NOT_FOUND,
1032751|2027-02-01,FORMULA_NOT_FOUND,
1032795|2027-02-01,FORMULA_NOT_FOUND,
1032822|2027-02-01,FORMULA_NOT_FOUND,
1032831|2027-02-01,FORMULA_NOT_FOUND,
1032848|2027-02-01,FORMULA_NOT_FOUND,
1032869|2027-02-01,FORMULA_NOT_FOUND,
1032915|2027-02-01,COMPONENT_ERROR,
1032975|2027-02-01,FORMULA_NOT_FOUND,
1033041|2027-02-01,FORMULA_NOT_FOUND,
1033075|2027-02-01,FORMULA_NOT_FOUND,
1033137|2027-02-01,FORMULA_NOT_FOUND,
1033203|2027-02-01,FORMULA_NOT_FOUND,
1033229|2027-02-01,FORMULA_NOT_FOUND,
1033243|2027-02-01,FORMULA_NOT_FOUND,
1033247|2027-02-01,FORMULA_NOT_FOUND,
1033269|2027-02-01,FORMULA_NOT_FOUND,
1033294|2027-02-01,FORMULA_NOT_FOUND,
1033362|2027-02-01,FORMULA_NOT_FOUND,
1033371|2027-02-01,FORMULA_NOT_FOUND,
1033381|2027-02-01,FORMULA_NOT_FOUND,
1033446|2027-02-01,CALCULATED,86609.5725
1033455|2027-02-01,FORMULA_NOT_FOUND,
1033473|2027-02-01,FORMULA_NOT_FOUND,
1033510|2027-02-01,FORMULA_NOT_FOUND,
1033530|2027-02-01,FORMULA_NOT_FOUND,
1033558|2027-02-01,FORMULA_NOT_FOUND,
1033573|2027-02-01,COMPONENT_ERROR,
1033604|2027-02-01,COMPONENT_ERROR,
1033621|2027-02-01,FORMULA_NOT_FOUND,
1033637|2027-02-01,FORMULA_NOT_FOUND,
1033693|2027-02-01,COMPONENT_ERROR,
1033697|2027-02-01,SPOT_NOT_CALCULATED,
1034005|2027-02-01,COMPONENT_ERROR,
1034066|2027-02-01,COMPONENT_ERROR,
1034068|2027-02-01,COMPONENT_ERROR,
1034211|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,84411.36
1034213|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,84411.36
1034214|2027-02-01,CALCULATED,65994.336
1034215|2027-02-01,CALCULATED,65994.336
1034246|2027-02-01,COMPONENT_ERROR,
1034253|2027-02-01,COMPONENT_ERROR,
1034254|2027-02-01,COMPONENT_ERROR,
1034255|2027-02-01,COMPONENT_ERROR,
1034256|2027-02-01,COMPONENT_ERROR,
1034277|2027-02-01,COMPONENT_ERROR,
1034349|2027-02-01,COMPONENT_ERROR,
1034376|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,29930.0
1034427|2027-02-01,COMPONENT_ERROR,
1035000|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,25550.0
1035061|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,108454.64
1035062|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,118041.0
1035228|2027-02-01,CALCULATED,8.03
1035253|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1035254|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1035255|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1035256|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1035433|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1035722|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,6716.0
1035856|2027-02-01,COMPONENT_ERROR,
1036111|2027-02-01,CALCULATED,64877.12210000001
1036135|2027-02-01,COMPONENT_ERROR,
1036257|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,97362.26698770492
1037109|2027-02-01,COMPONENT_ERROR,
1037426|2027-02-01,COMPONENT_ERROR,
1037812|2027-02-01,COMPONENT_ERROR,
1037813|2027-02-01,COMPONENT_ERROR,
1038044|2027-02-01,SPOT_NOT_CALCULATED,
1038135|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,78710.68097733632
1038152|2027-02-01,COMPONENT_ERROR,
1038189|2027-02-01,COMPONENT_ERROR,
1038196|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,113024.49347008026
1038220|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,21316.0000022192
1038243|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,20783.099996642
1038262|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,151768.70574068543
1038295|2027-02-01,COMPONENT_ERROR,
1038300|2027-02-01,CALCULATED,113024.49347008026
1038308|2027-02-01,COMPONENT_ERROR,
1038354|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1038358|2027-02-01,SPOT_NOT_CALCULATED,
1038359|2027-02-01,SPOT_NOT_CALCULATED,
1038384|2027-02-01,COMPONENT_ERROR,
1038453|2027-02-01,SPOT_NOT_CALCULATED,
1038462|2027-02-01,COMPONENT_ERROR,
1038490|2027-02-01,SPOT_NOT_CALCULATED,
1038518|2027-02-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1038575|2027-02-01,COMPONENT_ERROR,
1038577|2027-02-01,CALCULATED,8.03
1038614|2027-02-01,COMPONENT_ERROR,
1039005|2027-02-01,COMPONENT_ERROR,
1039563|2027-02-01,FORMULA_NOT_FOUND,
1039824|2027-02-01,COMPONENT_ERROR,
1039825|2027-02-01,COMPONENT_ERROR,
1041150|2027-02-01,CALCULATED,44344.838760157465
1023422|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,1012.583
1023511|2027-03-01,FORMULA_NOT_FOUND,
1023520|2027-03-01,FORMULA_NOT_FOUND,
1023544|2027-03-01,FORMULA_NOT_FOUND,
1023567|2027-03-01,FORMULA_NOT_FOUND,
1023602|2027-03-01,SPOT_NOT_CALCULATED,
1023832|2027-03-01,SPOT_NOT_CALCULATED,
1023904|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,99440.6
1023994|2027-03-01,FORMULA_NOT_FOUND,
1024024|2027-03-01,SPOT_NOT_CALCULATED,
1024026|2027-03-01,COMPONENT_ERROR,
1024033|2027-03-01,FORMULA_NOT_FOUND,
1024048|2027-03-01,FORMULA_NOT_FOUND,
1024150|2027-03-01,FORMULA_NOT_FOUND,
1024191|2027-03-01,FORMULA_NOT_FOUND,
1024218|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,102200.0
1024237|2027-03-01,COMPONENT_ERROR,
1024261|2027-03-01,FORMULA_NOT_FOUND,
1024271|2027-03-01,FORMULA_NOT_FOUND,
1024308|2027-03-01,SPOT_NOT_CALCULATED,
1024316|2027-03-01,COMPONENT_ERROR,
1024317|2027-03-01,COMPONENT_ERROR,
1024318|2027-03-01,COMPONENT_ERROR,
1024319|2027-03-01,COMPONENT_ERROR,
1024323|2027-03-01,SPOT_NOT_CALCULATED,
1024337|2027-03-01,SPOT_NOT_CALCULATED,
1024350|2027-03-01,FORMULA_NOT_FOUND,
1024444|2027-03-01,FORMULA_NOT_FOUND,
1024496|2027-03-01,COMPONENT_ERROR,
1024519|2027-03-01,SPOT_NOT_CALCULATED,
1024531|2027-03-01,COMPONENT_ERROR,
1024534|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,114310.67239962389
1024540|2027-03-01,FORMULA_NOT_FOUND,
1024550|2027-03-01,SPOT_NOT_CALCULATED,
1024566|2027-03-01,COMPONENT_ERROR,
1024567|2027-03-01,COMPONENT_ERROR,
1024568|2027-03-01,FORMULA_NOT_FOUND,
1024573|2027-03-01,FORMULA_NOT_FOUND,
1024625|2027-03-01,FORMULA_NOT_FOUND,
1024668|2027-03-01,FORMULA_NOT_FOUND,
1024669|2027-03-01,FORMULA_NOT_FOUND,
1024673|2027-03-01,FORMULA_NOT_FOUND,
1024686|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,1012.583
1024700|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,1012.583
1024701|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,1012.583
1024704|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,1012.583
1024706|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,1012.583
1024718|2027-03-01,FORMULA_NOT_FOUND,
1024822|2027-03-01,FORMULA_NOT_FOUND,
1024856|2027-03-01,FORMULA_NOT_FOUND,
1024857|2027-03-01,SPOT_NOT_CALCULATED,
1024929|2027-03-01,FORMULA_NOT_FOUND,
1025129|2027-03-01,FORMULA_NOT_FOUND,
1025449|2027-03-01,FORMULA_NOT_FOUND,
1025488|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,1012.583
1025736|2027-03-01,CALCULATED,123370.0
1025820|2027-03-01,FORMULA_NOT_FOUND,
1025885|2027-03-01,FORMULA_NOT_FOUND,
1025894|2027-03-01,FORMULA_NOT_FOUND,
1025907|2027-03-01,FORMULA_NOT_FOUND,
1025931|2027-03-01,FORMULA_NOT_FOUND,
1025942|2027-03-01,COMPONENT_ERROR,
1025943|2027-03-01,COMPONENT_ERROR,
1025946|2027-03-01,SPOT_NOT_CALCULATED,
1025993|2027-03-01,SPOT_NOT_CALCULATED,
1026048|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,104390.0
1026170|2027-03-01,SPOT_NOT_CALCULATED,
1026207|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,100964.11
1026477|2027-03-01,SPOT_NOT_CALCULATED,
1026488|2027-03-01,FORMULA_NOT_FOUND,
1026777|2027-03-01,SPOT_NOT_CALCULATED,
1026880|2027-03-01,FORMULA_NOT_FOUND,
1026910|2027-03-01,SPOT_NOT_CALCULATED,
1027120|2027-03-01,SPOT_NOT_CALCULATED,
1027127|2027-03-01,SPOT_NOT_CALCULATED,
1027148|2027-03-01,SPOT_NOT_CALCULATED,
1027236|2027-03-01,SPOT_NOT_CALCULATED,
1027247|2027-03-01,SPOT_NOT_CALCULATED,
1027261|2027-03-01,SPOT_NOT_CALCULATED,
1027264|2027-03-01,SPOT_NOT_CALCULATED,
1027355|2027-03-01,COMPONENT_ERROR,
1027356|2027-03-01,FORMULA_NOT_FOUND,
1027363|2027-03-01,COMPONENT_ERROR,
1027393|2027-03-01,SPOT_NOT_CALCULATED,
1027394|2027-03-01,SPOT_NOT_CALCULATED,
1027404|2027-03-01,SPOT_NOT_CALCULATED,
1027406|2027-03-01,SPOT_NOT_CALCULATED,
1027442|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,1012.583
1028078|2027-03-01,SPOT_NOT_CALCULATED,
1028420|2027-03-01,COMPONENT_ERROR,
1028421|2027-03-01,COMPONENT_ERROR,
1028422|2027-03-01,COMPONENT_ERROR,
1028493|2027-03-01,SPOT_NOT_CALCULATED,
1032223|2027-03-01,FORMULA_NOT_FOUND,
1032258|2027-03-01,COMPONENT_ERROR,
1032263|2027-03-01,FORMULA_NOT_FOUND,
1032306|2027-03-01,FORMULA_NOT_FOUND,
1032308|2027-03-01,FORMULA_NOT_FOUND,
1032325|2027-03-01,COMPONENT_ERROR,
1032361|2027-03-01,FORMULA_NOT_FOUND,
1032402|2027-03-01,FORMULA_NOT_FOUND,
1032410|2027-03-01,FORMULA_NOT_FOUND,
1032418|2027-03-01,FORMULA_NOT_FOUND,
1032426|2027-03-01,FORMULA_NOT_FOUND,
1032476|2027-03-01,FORMULA_NOT_FOUND,
1032555|2027-03-01,FORMULA_NOT_FOUND,
1032566|2027-03-01,COMPONENT_ERROR,
1032589|2027-03-01,SPOT_NOT_CALCULATED,
1032610|2027-03-01,FORMULA_NOT_FOUND,
1032637|2027-03-01,FORMULA_NOT_FOUND,
1032658|2027-03-01,FORMULA_NOT_FOUND,
1032666|2027-03-01,FORMULA_NOT_FOUND,
1032713|2027-03-01,FORMULA_NOT_FOUND,
1032717|2027-03-01,FORMULA_NOT_FOUND,
1032733|2027-03-01,FORMULA_NOT_FOUND,
1032831|2027-03-01,FORMULA_NOT_FOUND,
1032869|2027-03-01,FORMULA_NOT_FOUND,
1032882|2027-03-01,FORMULA_NOT_FOUND,
1032915|2027-03-01,COMPONENT_ERROR,
1032919|2027-03-01,FORMULA_NOT_FOUND,
1032958|2027-03-01,FORMULA_NOT_FOUND,
1033041|2027-03-01,FORMULA_NOT_FOUND,
1033075|2027-03-01,FORMULA_NOT_FOUND,
1033203|2027-03-01,FORMULA_NOT_FOUND,
1033229|2027-03-01,FORMULA_NOT_FOUND,
1033243|2027-03-01,FORMULA_NOT_FOUND,
1033269|2027-03-01,FORMULA_NOT_FOUND,
1033294|2027-03-01,FORMULA_NOT_FOUND,
1033362|2027-03-01,FORMULA_NOT_FOUND,
1033371|2027-03-01,FORMULA_NOT_FOUND,
1033381|2027-03-01,FORMULA_NOT_FOUND,
1033439|2027-03-01,FORMULA_NOT_FOUND,
1033446|2027-03-01,CALCULATED,86609.5725
1033455|2027-03-01,FORMULA_NOT_FOUND,
1033510|2027-03-01,FORMULA_NOT_FOUND,
1033558|2027-03-01,FORMULA_NOT_FOUND,
1033573|2027-03-01,COMPONENT_ERROR,
1033604|2027-03-01,COMPONENT_ERROR,
1033609|2027-03-01,SPOT_NOT_CALCULATED,
1033621|2027-03-01,FORMULA_NOT_FOUND,
1033634|2027-03-01,FORMULA_NOT_FOUND,
1033637|2027-03-01,FORMULA_NOT_FOUND,
1033654|2027-03-01,SPOT_NOT_CALCULATED,
1033693|2027-03-01,COMPONENT_ERROR,
1034066|2027-03-01,COMPONENT_ERROR,
1034068|2027-03-01,COMPONENT_ERROR,
1034211|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,84411.36
1034213|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,84411.36
1034214|2027-03-01,CALCULATED,65994.336
1034215|2027-03-01,CALCULATED,65994.336
1034253|2027-03-01,COMPONENT_ERROR,
1034254|2027-03-01,COMPONENT_ERROR,
1034255|2027-03-01,COMPONENT_ERROR,
1034256|2027-03-01,COMPONENT_ERROR,
1034276|2027-03-01,COMPONENT_ERROR,
1034349|2027-03-01,COMPONENT_ERROR,
1034376|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,29930.0
1035000|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,25550.0
1035061|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,108454.64
1035062|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,118041.0
1035228|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,8.03
1035253|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1035254|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1035255|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1035256|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1035393|2027-03-01,COMPONENT_ERROR,
1035433|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1035722|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,6716.0
1035856|2027-03-01,COMPONENT_ERROR,
1036135|2027-03-01,COMPONENT_ERROR,
1036257|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,97362.26698770492
1037109|2027-03-01,COMPONENT_ERROR,
1037426|2027-03-01,COMPONENT_ERROR,
1037812|2027-03-01,COMPONENT_ERROR,
1037813|2027-03-01,COMPONENT_ERROR,
1038135|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,79855.11216498926
1038152|2027-03-01,COMPONENT_ERROR,
1038189|2027-03-01,COMPONENT_ERROR,
1038192|2027-03-01,SPOT_NOT_CALCULATED,
1038196|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,114640.69342439876
1038220|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,21316.0000022192
1038243|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,20783.099996642
1038262|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,153161.34239851695
1038300|2027-03-01,CALCULATED,114640.69342439876
1038308|2027-03-01,COMPONENT_ERROR,
1038354|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1038384|2027-03-01,COMPONENT_ERROR,
1038462|2027-03-01,COMPONENT_ERROR,
1038518|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,81226.63863999999
1038575|2027-03-01,COMPONENT_ERROR,
1038577|2027-03-01,CALCULATED_WITH_EXPIRED_FORMULA,8.03
1038614|2027-03-01,COMPONENT_ERROR,
1039005|2027-03-01,COMPONENT_ERROR,
1039563|2027-03-01,FORMULA_NOT_FOUND,
1039766|2027-03-01,FORMULA_NOT_FOUND,
1039824|2027-03-01,COMPONENT_ERROR,
1039825|2027-03-01,COMPONENT_ERROR,
1041150|2027-03-01,CALCULATED,44531.2649467637
