"Формула","Номер терма в формуле","Вид условий","Имя переменной","Действительно с","Действительно по","Тип фиксированного терма","Значение","Валюта","Имя котировки","Вид котировки","Правило расчета","Правило опред. периода: валютный курс","Прав. опред. периода","Вид расчета терма","Фактор 1","Фактор 2","Происхождение котировки"
"Z430000144","110","ZTRM","8","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.584","","","","1","YC200","YQ200","2","0","0",""
"Z900028844","10","ZTRM","CFR_TUR_CURRENT","2000-01-01 00:00:00","2026-12-20 23:59:59","1","","","SPOT CFR TURKEY_06","LOW","1","YC100","YQ100","2","0","0","IE"
"Z900028844","20","ZTRM","PREMIUM","2000-01-01 00:00:00","2026-12-20 23:59:59","B","","","","","1","YC100","YQ100","2","0","0",""
"Z900028844","30","ZTRM","DISCOUNT","2000-01-01 00:00:00","2026-12-20 23:59:59","E","0.7081","","","","1","YC100","YQ100","2","0","0",""
"Z900028846","10","ZTRM","CFR_TUR_CURRENT","2000-01-01 00:00:00","2026-12-20 23:59:59","1","","","SPOT CFR TURKEY_06","LOW","1","YC100","YQ100","2","0","0","IE"
"Z900028846","20","ZTRM","PREMIUM","2000-01-01 00:00:00","2026-12-20 23:59:59","B","","","","","1","YC100","YQ100","2","0","0",""
"Z900028846","30","ZTRM","DISCOUNT","2000-01-01 00:00:00","2026-12-20 23:59:59","E","0.7081","","","","1","YC100","YQ100","2","0","0",""
"Z900028847","10","ZTRM","CFR_TUR_CURRENT","2000-01-01 00:00:00","2026-12-20 23:59:59","1","","","SPOT CFR TURKEY_06","LOW","1","YC100","YQ100","2","0","0","IE"
"Z900028847","20","ZTRM","PREMIUM","2000-01-01 00:00:00","2026-12-20 23:59:59","B","","","","","1","YC100","YQ100","2","0","0",""
"Z900028847","30","ZTRM","DISCOUNT","2000-01-01 00:00:00","2026-12-20 23:59:59","E","0.7081","","","","1","YC100","YQ100","2","0","0",""
"Z900028848","10","ZTRM","CFR_TUR_CURRENT","2000-01-01 00:00:00","2026-12-20 23:59:59","1","","","SPOT CFR TURKEY_06","LOW","1","YC100","YQ100","2","0","0","IE"
"Z900028848","20","ZTRM","PREMIUM","2000-01-01 00:00:00","2026-12-20 23:59:59","B","","","","","1","YC100","YQ100","2","0","0",""
"Z900028848","30","ZTRM","DISCOUNT","2000-01-01 00:00:00","2026-12-20 23:59:59","E","0.7081","","","","1","YC100","YQ100","2","0","0",""
"Z900028849","10","ZTRM","CFR_TUR_CURRENT","2000-01-01 00:00:00","2026-12-20 23:59:59","1","","","SPOT CFR TURKEY_06","LOW","1","YC100","YQ100","2","0","0","IE"
"Z900028849","20","ZTRM","PREMIUM","2000-01-01 00:00:00","2026-12-20 23:59:59","B","","","","","1","YC100","YQ100","2","0","0",""
"Z900028849","30","ZTRM","DISCOUNT","2000-01-01 00:00:00","2026-12-20 23:59:59","E","0.7081","","","","1","YC100","YQ100","2","0","0",""
"Z900028850","10","ZTRM","CFR_TUR_CURRENT","2000-01-01 00:00:00","2026-12-20 23:59:59","1","","","SPOT CFR TURKEY_06","LOW","1","YC100","YQ100","2","0","0","IE"
"Z900028850","20","ZTRM","PREMIUM","2000-01-01 00:00:00","2026-12-20 23:59:59","B","","","","","1","YC100","YQ100","2","0","0",""
"Z900028850","30","ZTRM","DISCOUNT","2000-01-01 00:00:00","2026-12-20 23:59:59","E","0.7081","","","","1","YC100","YQ100","2","0","0",""
"Z900028852","10","ZTRM","CFR_TUR_CURRENT","2000-01-01 00:00:00","2026-12-20 23:59:59","1","","","SPOT CFR TURKEY_06","LOW","1","YC100","YQ100","2","0","0","IE"
"Z900028852","20","ZTRM","PREMIUM","2000-01-01 00:00:00","2026-12-20 23:59:59","B","","","","","1","YC100","YQ100","2","0","0",""
"Z900028852","30","ZTRM","DISCOUNT","2000-01-01 00:00:00","2026-12-20 23:59:59","E","0.7081","","","","1","YC100","YQ100","2","0","0",""
"Z900018954","10","ZTRM","SPOT_FOB_CHINA_01","2000-01-01 00:00:00","2028-11-30 23:59:59","1","","","SPOT FOB CHINA_01","LOW","1","YC102","YQ100","2","0","0","IA"
"Z900018954","20","ZTRM","D","2000-01-01 00:00:00","2028-11-30 23:59:59","E","0.73","","","","1","YC102","YQ100","2","0","0",""
"Z900018954","30","ZTRM","F","2000-01-01 00:00:00","2028-11-30 23:59:59","C","46.4353","","","","1","YC102","YQ100","2","0","0",""
"Z900018954","40","ZTRM","CD","2000-01-01 00:00:00","2028-11-30 23:59:59","D","0.7592","","","","1","YC102","YQ100","2","0","0",""
"Z900018954","50","ZTRM","CUR_$","2000-01-01 00:00:00","2028-11-30 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900018954","60","ZTRM","VAT","2000-01-01 00:00:00","2028-11-30 23:59:59","A","0.876","","","","1","YC102","YQ100","2","0","0",""
"Z900018954","70","ZTRM","T","2000-01-01 00:00:00","2028-11-30 23:59:59","B","5475","","","","1","YC102","YQ100","2","0","0",""
"Z900018954","80","ZTRM","T1","2000-01-01 00:00:00","2028-11-30 23:59:59","B","4489.5","","","","1","YC102","YQ100","2","0","0",""
"Z900018954","90","ZTRM","2","2000-01-01 00:00:00","2028-11-30 23:59:59","H","1.46","","","","1","YC102","YQ100","2","0","0",""
"Z900018954","100","ZTRM","X","2000-01-01 00:00:00","2028-11-30 23:59:59","H","0.55845","","","","1","YC102","YQ100","2","0","0",""
"Z900018954","110","ZTRM","D2","2000-01-01 00:00:00","2028-11-30 23:59:59","E","0.73","","","","1","YC102","YQ100","2","0","0",""
"Z900018954","120","ZTRM","40000","2000-01-01 00:00:00","2028-11-30 23:59:59","H","29200","","","","1","YC102","YQ100","2","0","0",""
"Z900018954","130","ZTRM","Y","2000-01-01 00:00:00","2028-11-30 23:59:59","H","0.18469","","","","1","YC102","YQ100","2","0","0",""
"Z900018954","140","ZTRM","O","2000-01-01 00:00:00","2028-11-30 23:59:59","H","0.6935","","","","1","YC102","YQ100","2","0","0",""
"Z900018954","150","ZTRM","P","2000-01-01 00:00:00","2028-11-30 23:59:59","H","59365.7243","","","","1","YC102","YQ100","2","0","0",""
"Z900018954","160","ZTRM","I","2000-01-01 00:00:00","2028-11-30 23:59:59","H","6919.1371","","","","1","YC102","YQ100","2","0","0",""
"Z900028221","10","ZTRM","K","2000-01-01 00:00:00","2027-12-31 23:59:59","1","","","CPT MOSCOW_110","AVR","1","YC102","YQ200","2","0","0","MR"
"Z900028221","20","ZTRM","L","2000-01-01 00:00:00","2027-12-31 23:59:59","H","3650","","","","1","YC102","YQ200","2","0","0",""
"Z900028221","30","ZTRM","D","2000-01-01 00:00:00","2027-12-31 23:59:59","H","0.7154","","","","1","YC102","YQ200","2","0","0",""
"Z900028221","40","ZTRM","SPOT","2000-01-01 00:00:00","2027-12-31 23:59:59","H","127735.4","","","","1","YC102","YQ200","2","0","0",""
"Z900028942","10","ZTRM","K","2000-01-01 00:00:00","2027-12-31 23:59:59","1","","","CPT MOSCOW_112","AVR","1","YC102","YQ200","2","0","0","MR"
"Z900028942","20","ZTRM","L","2000-01-01 00:00:00","2027-12-31 23:59:59","H","3650","","","","1","YC102","YQ200","2","0","0",""
"Z900028942","30","ZTRM","D","2000-01-01 00:00:00","2027-12-31 23:59:59","H","0.7154","","","","1","YC102","YQ200","2","0","0",""
"Z900028942","40","ZTRM","SPOT","2000-01-01 00:00:00","2027-12-31 23:59:59","H","119866","","","","1","YC102","YQ200","2","0","0",""
"Z900028956","10","ZTRM","C","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","SPOT CFR CHINA_04","AVR","1","YC102","YQ100","2","0","0","IA"
"Z900028956","40","ZTRM","P","2000-01-01 00:00:00","2026-12-31 23:59:59","H","14.6","","","","1","YC102","YQ100","2","0","0",""
"Z900028956","70","ZTRM","F","2000-01-01 00:00:00","2026-12-31 23:59:59","B","211.7","","","","1","YC102","YQ100","2","0","0",""
"Z900028956","80","ZTRM","L","2000-01-01 00:00:00","2026-12-31 23:59:59","B","2190","","","","1","YC102","YQ100","2","0","0",""
"Z900028956","90","ZTRM","E","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900028956","100","ZTRM","N","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.8906","","","","1","YC102","YQ100","2","0","0",""
"Z900028956","110","ZTRM","SPOT","2000-01-01 00:00:00","2026-12-31 23:59:59","H","120450","","","","1","YC102","YQ100","2","0","0",""
"Z900028956","120","ZTRM","D","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.0365","","","","1","YC102","YQ100","2","0","0",""
"Z900028956","130","ZTRM","T","2000-01-01 00:00:00","2026-12-31 23:59:59","B","3387.2","","","","1","YC102","YQ100","2","0","0",""
"Z900026800","40","ZTRM","CNY","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000012","Z0001","1","YC100","YC100","2","0","0","ZZ"
"Z900026800","50","ZTRM","EXW_CHINA_S_06","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","EXW CHINA S_06","AVR","1","YC100","YQ100","2","0","0","IA"
"Z900026800","60","ZTRM","S","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.6935","","","","1","YC100","YQ100","2","0","0",""
"Z900026800","70","ZTRM","T","2000-01-01 00:00:00","2026-12-31 23:59:59","B","7.3","","","","1","YC100","YQ100","2","0","0",""
"Z900026800","80","ZTRM","C","2000-01-01 00:00:00","2026-12-31 23:59:59","H","254.04","","","","1","YC100","YQ100","2","0","0",""
"Z900026800","90","ZTRM","I","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.73","","","","1","YC100","YQ100","2","0","0",""
"Z900026800","120","ZTRM","Y","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.2117","","","","1","YC100","YQ100","2","0","0",""
"Z900026800","130","ZTRM","T1","2000-01-01 00:00:00","2026-12-31 23:59:59","B","74.46","","","","1","YC100","YQ100","2","0","0",""
"Z900026800","140","ZTRM","P","2000-01-01 00:00:00","2026-12-31 23:59:59","D","0.803","","","","1","YC100","YQ100","2","0","0",""
"Z900026800","150","ZTRM","T2","2000-01-01 00:00:00","2026-12-31 23:59:59","B","9687.1","","","","1","YC100","YQ100","2","0","0",""
"Z900026800","160","ZTRM","USD","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900026800","170","ZTRM","U","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.01095","","","","1","YC100","YQ100","2","0","0",""
"Z900026800","180","ZTRM","A","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.0219","","","","1","YC100","YQ100","2","0","0",""
"Z900026800","190","ZTRM","R","2000-01-01 00:00:00","2026-12-31 23:59:59","H","6534.23","","","","1","YC100","YQ100","2","0","0",""
"Z900026800","200","ZTRM","T3","2000-01-01 00:00:00","2026-12-31 23:59:59","H","3039.72","","","","1","YC100","YQ100","2","0","0",""
"Z900026800","210","ZTRM","N","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.0511","","","","1","YC100","YQ100","2","0","0",""
"Z900026800","220","ZTRM","Z","2000-01-01 00:00:00","2026-12-31 23:59:59","H","56191.02","","","","1","YC100","YQ100","2","0","0",""
"Z900026800","230","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.8906","","","","1","YC100","YQ100","2","0","0",""
"Z900026800","240","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","2956.5","","","","1","YC100","YQ100","2","0","0",""
"Z900026800","250","ZTRM","NDS1","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.8249","","","","1","YC100","YQ100","2","0","0",""
"Z900026460","10","ZTRM","E","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","SPOT CFR CMP_07","AVR","1","YC102","YQ100","2","0","0","IA"
"Z900026460","20","ZTRM","F","2000-01-01 00:00:00","2026-12-31 23:59:59","H","292","","","","1","YC102","YQ100","2","0","0",""
"Z900026460","30","ZTRM","G","2000-01-01 00:00:00","2026-12-31 23:59:59","B","5256","","","","1","YC102","YQ100","2","0","0",""
"Z900026460","40","ZTRM","I","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.73","","","","1","YC102","YQ100","2","0","0",""
"Z900026460","50","ZTRM","H","2000-01-01 00:00:00","2026-12-31 23:59:59","D","0.04745","","","","1","YC102","YQ100","2","0","0",""
"Z900026460","60","ZTRM","CUR_$_₱_M","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900026460","70","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.8906","","","","1","YC102","YQ100","2","0","0",""
"Z900026460","80","ZTRM","S","2000-01-01 00:00:00","2026-12-31 23:59:59","H","21.9","","","","1","YC102","YQ100","2","0","0",""
"Z900026460","90","ZTRM","D","2000-01-01 00:00:00","2026-12-31 23:59:59","H","266.45","","","","1","YC102","YQ100","2","0","0",""
"Z900026460","100","ZTRM","L","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.10585","","","","1","YC102","YQ100","2","0","0",""
"Z900026460","110","ZTRM","M","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.0584","","","","1","YC102","YQ100","2","0","0",""
"Z900026460","130","ZTRM","T","2000-01-01 00:00:00","2026-12-31 23:59:59","H","17.52","","","","1","YC102","YQ100","2","0","0",""
"Z900026460","160","ZTRM","A","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.7811","","","","1","YC102","YQ100","2","0","0",""
"Z900026460","170","ZTRM","P","2000-01-01 00:00:00","2026-12-31 23:59:59","H","28470","","","","1","YC102","YQ100","2","0","0",""
"Z900026460","180","ZTRM","R","2000-01-01 00:00:00","2026-12-31 23:59:59","H","12220.3825","","","","1","YC102","YQ100","2","0","0",""
"Z900026460","190","ZTRM","Y","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.6935","","","","1","YC102","YQ100","2","0","0",""
"Z900026796","40","ZTRM","CNY","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000012","Z0001","1","YC100","YC100","2","0","0","ZZ"
"Z900026796","50","ZTRM","EXW_CHINA_S_06","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","EXW CHINA S_06","AVR","1","YC100","YQ100","2","0","0","IA"
"Z900026796","60","ZTRM","S","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.6935","","","","1","YC100","YQ100","2","0","0",""
"Z900026796","70","ZTRM","T","2000-01-01 00:00:00","2026-12-31 23:59:59","B","7.3","","","","1","YC100","YQ100","2","0","0",""
"Z900026796","80","ZTRM","C","2000-01-01 00:00:00","2026-12-31 23:59:59","H","254.04","","","","1","YC100","YQ100","2","0","0",""
"Z900026796","90","ZTRM","I","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.73","","","","1","YC100","YQ100","2","0","0",""
"Z900026796","120","ZTRM","Y","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.2117","","","","1","YC100","YQ100","2","0","0",""
"Z900026796","130","ZTRM","T1","2000-01-01 00:00:00","2026-12-31 23:59:59","B","74.46","","","","1","YC100","YQ100","2","0","0",""
"Z900026796","140","ZTRM","P","2000-01-01 00:00:00","2026-12-31 23:59:59","D","0.803","","","","1","YC100","YQ100","2","0","0",""
"Z900026796","150","ZTRM","T2","2000-01-01 00:00:00","2026-12-31 23:59:59","B","9687.1","","","","1","YC100","YQ100","2","0","0",""
"Z900026796","160","ZTRM","USD","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900026796","170","ZTRM","U","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.01095","","","","1","YC100","YQ100","2","0","0",""
"Z900026796","180","ZTRM","A","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.0219","","","","1","YC100","YQ100","2","0","0",""
"Z900026796","190","ZTRM","R","2000-01-01 00:00:00","2026-12-31 23:59:59","H","6534.23","","","","1","YC100","YQ100","2","0","0",""
"Z900026796","200","ZTRM","T3","2000-01-01 00:00:00","2026-12-31 23:59:59","H","3039.72","","","","1","YC100","YQ100","2","0","0",""
"Z900026796","210","ZTRM","N","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.0511","","","","1","YC100","YQ100","2","0","0",""
"Z900026796","220","ZTRM","Z","2000-01-01 00:00:00","2026-12-31 23:59:59","H","56191.02","","","","1","YC100","YQ100","2","0","0",""
"Z900026796","230","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.8906","","","","1","YC100","YQ100","2","0","0",""
"Z900026796","240","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","2956.5","","","","1","YC100","YQ100","2","0","0",""
"Z900026796","250","ZTRM","NDS1","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.8249","","","","1","YC100","YQ100","2","0","0",""
"Z900027424","40","ZTRM","CNY","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000012","Z0001","1","YC100","YC100","2","0","0","ZZ"
"Z900027424","50","ZTRM","EXW_CHINA_S_06","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","EXW CHINA S_06","AVR","1","YC100","YQ100","2","0","0","IA"
"Z900027424","60","ZTRM","S","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.6935","","","","1","YC100","YQ100","2","0","0",""
"Z900027424","70","ZTRM","T","2000-01-01 00:00:00","2026-12-31 23:59:59","B","7.3","","","","1","YC100","YQ100","2","0","0",""
"Z900027424","80","ZTRM","C","2000-01-01 00:00:00","2026-12-31 23:59:59","H","254.04","","","","1","YC100","YQ100","2","0","0",""
"Z900027424","90","ZTRM","I","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.73","","","","1","YC100","YQ100","2","0","0",""
"Z900027424","120","ZTRM","Y","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.2117","","","","1","YC100","YQ100","2","0","0",""
"Z900027424","130","ZTRM","T1","2000-01-01 00:00:00","2026-12-31 23:59:59","B","74.46","","","","1","YC100","YQ100","2","0","0",""
"Z900027424","140","ZTRM","P","2000-01-01 00:00:00","2026-12-31 23:59:59","D","0.803","","","","1","YC100","YQ100","2","0","0",""
"Z900027424","150","ZTRM","T2","2000-01-01 00:00:00","2026-12-31 23:59:59","B","9687.1","","","","1","YC100","YQ100","2","0","0",""
"Z900027424","160","ZTRM","USD","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900027424","170","ZTRM","U","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.01095","","","","1","YC100","YQ100","2","0","0",""
"Z900027424","180","ZTRM","A","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.0219","","","","1","YC100","YQ100","2","0","0",""
"Z900027424","190","ZTRM","R","2000-01-01 00:00:00","2026-12-31 23:59:59","H","6534.23","","","","1","YC100","YQ100","2","0","0",""
"Z900027424","200","ZTRM","T3","2000-01-01 00:00:00","2026-12-31 23:59:59","H","3039.72","","","","1","YC100","YQ100","2","0","0",""
"Z900027424","210","ZTRM","N","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.0511","","","","1","YC100","YQ100","2","0","0",""
"Z900027424","220","ZTRM","Z","2000-01-01 00:00:00","2026-12-31 23:59:59","H","56191.02","","","","1","YC100","YQ100","2","0","0",""
"Z900027424","230","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.8906","","","","1","YC100","YQ100","2","0","0",""
"Z900027424","240","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","2956.5","","","","1","YC100","YQ100","2","0","0",""
"Z900027424","250","ZTRM","NDS1","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.8249","","","","1","YC100","YQ100","2","0","0",""
"Z900026461","10","ZTRM","E","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","SPOT CFR CMP_07","AVR","1","YC102","YQ100","2","0","0","IA"
"Z900026461","20","ZTRM","F","2000-01-01 00:00:00","2026-12-31 23:59:59","H","292","","","","1","YC102","YQ100","2","0","0",""
"Z900026461","30","ZTRM","G","2000-01-01 00:00:00","2026-12-31 23:59:59","B","5256","","","","1","YC102","YQ100","2","0","0",""
"Z900026461","40","ZTRM","I","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.73","","","","1","YC102","YQ100","2","0","0",""
"Z900026461","50","ZTRM","H","2000-01-01 00:00:00","2026-12-31 23:59:59","D","0.04745","","","","1","YC102","YQ100","2","0","0",""
"Z900026461","60","ZTRM","CUR_$_₱_M","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900026461","70","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.8906","","","","1","YC102","YQ100","2","0","0",""
"Z900026461","80","ZTRM","S","2000-01-01 00:00:00","2026-12-31 23:59:59","H","21.9","","","","1","YC102","YQ100","2","0","0",""
"Z900026461","90","ZTRM","D","2000-01-01 00:00:00","2026-12-31 23:59:59","H","266.45","","","","1","YC102","YQ100","2","0","0",""
"Z900026461","100","ZTRM","L","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.10585","","","","1","YC102","YQ100","2","0","0",""
"Z900026461","110","ZTRM","M","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.0584","","","","1","YC102","YQ100","2","0","0",""
"Z900026461","130","ZTRM","T","2000-01-01 00:00:00","2026-12-31 23:59:59","H","17.52","","","","1","YC102","YQ100","2","0","0",""
"Z900026461","160","ZTRM","A","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.7811","","","","1","YC102","YQ100","2","0","0",""
"Z900026461","170","ZTRM","P","2000-01-01 00:00:00","2026-12-31 23:59:59","H","28470","","","","1","YC102","YQ100","2","0","0",""
"Z900026461","180","ZTRM","R","2000-01-01 00:00:00","2026-12-31 23:59:59","H","12220.3825","","","","1","YC102","YQ100","2","0","0",""
"Z900026461","190","ZTRM","Y","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.6935","","","","1","YC102","YQ100","2","0","0",""
"Z900026461","200","ZTRM","MP","2000-01-01 00:00:00","2026-12-31 23:59:59","H","13140","","","","1","YC102","YQ100","2","0","0",""
"Z900026459","10","ZTRM","E","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","SPOT CFR CMP_07","AVR","1","YC102","YQ100","2","0","0","IA"
"Z900026459","20","ZTRM","F","2000-01-01 00:00:00","2026-12-31 23:59:59","H","292","","","","1","YC102","YQ100","2","0","0",""
